tweetcreatedts,username,text,retweet_count,like
 2021-07-03 23:57:12,cak_henry,"Covid-19 &amp; Orang Terkaya Indonesia  Anda semua orang terkaya telah memperoleh keuntungan ratusan sd ribuan milyar rupiah dari negeri ini.  Mohon Anda tunjukkan kepedulian ke negara &amp; rakyat: masing-2 Anda membeli 1 juta vaksin Pfizer/Moderna u/disuntikkan ke rakyat scr gratis. 🙏 https://t.co/mhaD5lpdIO",394,0
 2021-07-03 23:57:09,PmrSik,"Kerajaan kekal komited dalam mencari pelbagai cara dan mekanisme yang berkesan untuk membantu golongan yang terjejas disebabkan oleh pandemik COVID-19.  #MenangBersama #LindungDiriLindungSemua #KomunikasiKita #JabatanPenerangan https://t.co/g3ZDNFtgoS",131,0
 2021-07-03 23:57:02,SonoraFM92,"Panduan ini dianjurkan oleh dr Erlina Burhan, Ketua Perhimpunan Dokter Paru Indonesia (PDPI) yang juga menjadi Juru Bicara Penanganan Covid-19 IDI. https://t.co/8qSCIYC6ws  #BeritaSonora via @kompascom",0,0
 2021-07-03 23:57:01,azfarenaahmad,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15708,0
 2021-07-03 23:56:56,darkvoidz3,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5126,0
 2021-07-03 23:56:56,YPraty,Asrama Haji di Indonesia Sudah Tampung 1.003 Pasien Covid-19 https://t.co/We3Lui787F https://t.co/rC1P8lsBZK,6,0
 2021-07-03 23:56:54,jawapos,"Pemkab Sidoarjo Cairkan Insentif Penggali Makam Covid-19 Rp 1,2 Miliar https://t.co/7VCL0dpR03",0,0
 2021-07-03 23:56:52,Emsubhi1,"PPKM Darurat Dimulai, @FPKSDPRRI Usulkan Tutup Pintu Masuk ke Indonesia ; Darat/Laut/Udara. Untuk atasi covid-19 varian delta yg asalnya dari India, WNI di kawasan PPKM darurat tidak boleh keluar dari kawasan, wajarnya WNA juga jangan masuk ke Indonesia. https://t.co/T9CEgF7Dv6",125,0
 2021-07-03 23:56:52,polsek_telaga,"Bakti 𝗣𝗼𝗹𝗿𝗶 Menjaga Keselamatan Masyarakat. 𝘒𝘦𝘴𝘦𝘭𝘢𝘮𝘢𝘵𝘢𝘯 𝘔𝘢𝘴𝘺𝘢𝘳𝘢𝘬𝘢𝘵 𝘐𝘵𝘶 𝘗𝘳𝘪𝘰𝘳𝘪𝘵𝘢𝘴.mari bersama berkontribusi mencegah Penularan Covid-19 dengan tetap mematuhi Protokol Kesehatan,serta ikut vaksinasi Covid-19  #SemangatPresisiPolresGorontalo https://t.co/Lpt7wRLzRy",0,1
 2021-07-03 23:56:50,BinjaiHumas,"Pademi Belom berakhir..  Mari bersama sama kita lawan penyebaran Virus Covid 19 dengan mematuhi protokol kesehatan.  #cucitanganpakaisabun  #pakaimaskermu😷😷😷  #jagajarak https://t.co/0asDqxKhq1",0,0
 2021-07-03 23:56:49,Ibra_Tetra,"Tampaknya para #HamaDemokrasi terganggu dg dorongan #BongkarKorupsiBansos Covid-19 &amp; advokasi membela hak #75PegawaiKPK korban TWK.  Narasi mereka skrg: jangan ganggu pemerintah yg sdg tanggulangi pandemi.  Pdhal salah1 faktor pengganggu adalah Korupsi dlm Penanganan Covid-19.",845,0
 2021-07-03 23:56:47,detikHealth,"Di tengah pandemi COVID-19, beberapa obat jadi buruan hingga harganya melonjak gila-gilaan. Kemenkes RI menetapkan harga eceran tertinggi (HET) untuk 11 obat. https://t.co/srmwjjPecX",4,4
 2021-07-03 23:56:45,helloicaak,"‼️ Teman-teman, pandemi telah membuat kita bergerak dalam kenormalan baru, sekaligus memberi ancaman yang belum selesai. Kami bersyukur atas teman-teman yang sehat dan terlindungi. Namun kami turut sedih mendengar kabar positif COVID-19 dari banyak keluarga dan kerabat.",5,0
 2021-07-03 23:56:44,BinjaiHumas,"Pademi Belom berakhir..  Mari bersama sama kita lawan penyebaran Virus Covid 19 dengan mematuhi protokol kesehatan.  #cucitanganpakaisabun  #pakaimaskermu😷😷😷  #jagajarak https://t.co/0HiTKtS5bX",0,0
 2021-07-03 23:56:43,AmirulSyuhad,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15708,0
 2021-07-03 23:56:42,Bossbm17,Saya berharap pemimpin @PASPusat dpt menjelaskan isu yg timbul ini. Mengapa perlu dikenakan sewa jika ingin membantu menangani covid-19? Jika ianya satu fitnah saya berharap pemimpin PAS dpt menafikan bersama fakta atau bukti! @umnoonline @Alamurni @bossku_team @Hanafiah67 @zlk69 https://t.co/SPj5NpIBGJ,11,0
 2021-07-03 23:56:41,polsek_telaga,"Bakti 𝗣𝗼𝗹𝗿𝗶 Menjaga Keselamatan Masyarakat. 𝘒𝘦𝘴𝘦𝘭𝘢𝘮𝘢𝘵𝘢𝘯 𝘔𝘢𝘴𝘺𝘢𝘳𝘢𝘬𝘢𝘵 𝘐𝘵𝘶 𝘗𝘳𝘪𝘰𝘳𝘪𝘵𝘢𝘴.mari bersama berkontribusi mencegah Penularan Covid-19 dengan tetap mematuhi Protokol Kesehatan,serta ikut vaksinasi Covid-19  #SemangatPresisiPolresGorontalo https://t.co/TeIyHVuMDn",0,1
 2021-07-03 23:56:38,baikpakbuk,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5126,0
 2021-07-03 23:56:38,hvkimzainal,M'sia tercorot dalam indeks kemampuan untuk kembali normal lepas Covid-19 https://t.co/M057gob9Ea,2466,0
 2021-07-03 23:56:38,BinjaiHumas,"Pademi Belom berakhir..  Mari bersama sama kita lawan penyebaran Virus Covid 19 dengan mematuhi protokol kesehatan.  #cucitanganpakaisabun  #pakaimaskermu😷😷😷  #jagajarak https://t.co/O8PIYl3qct",0,0
 2021-07-03 23:56:37,onyaay,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1464,0
 2021-07-03 23:56:37,BossTemlen,Ternyata 1.309 Anak di Jakarta Positif Covid-19 di Hari Pertama PPKM Darurat https://t.co/dtBYK5XvVn #TempoMetro,19,0
 2021-07-03 23:56:36,syasyayeay,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15708,0
 2021-07-03 23:56:32,lebihbaik_org,"INI KATA DUNIA▪︎mau ikut2an doang lockdown model India tapi kebijakannya gak diikuti. Akibatnya, jika India sukses turunkan 8 kali lipat orang terinfeksi covid-19 di sini tetap gak jelas. Yg jelas berita kematian terus meluncur dari rumah ke rumah, dari teman ke teman.  NGERI. https://t.co/0uLQ5MlV9L",67,0
 2021-07-03 23:56:31,andfadiae,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1464,0
 2021-07-03 23:56:29,polsek_telaga,"Bakti 𝗣𝗼𝗹𝗿𝗶 Menjaga Keselamatan Masyarakat. 𝘒𝘦𝘴𝘦𝘭𝘢𝘮𝘢𝘵𝘢𝘯 𝘔𝘢𝘴𝘺𝘢𝘳𝘢𝘬𝘢𝘵 𝘐𝘵𝘶 𝘗𝘳𝘪𝘰𝘳𝘪𝘵𝘢𝘴.mari bersama berkontribusi mencegah Penularan Covid-19 dengan tetap mematuhi Protokol Kesehatan,serta ikut vaksinasi Covid-19  #SemangatPresisiPolresGorontalo https://t.co/y7Y6YX8Vww",0,1
 2021-07-03 23:56:27,hujanawal,"Ketika prinsip ekonomi dasar ""supply vs demand"" berdampak pd kenaikan harga obat2an utk penyembuhan infeksi Covid...maka pemerintah harus tegas dlm hal ini. Rasa kemanusiaan selalu terkalahkan oleh jiwa bisnis walaupun dlm situasi kesusahan spt ini. DAMN! https://t.co/IEHFJfyh97",48,0
 2021-07-03 23:56:26,BinjaiHumas,"Pademi Belom berakhir..  Mari bersama sama kita lawan penyebaran Virus Covid 19 dengan mematuhi protokol kesehatan.  #cucitanganpakaisabun  #pakaimaskermu😷😷😷  #jagajarak https://t.co/M7tYikEvCy",0,0
 2021-07-03 23:56:25,mhdazfr_,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15708,0
 2021-07-03 23:56:25,TerunaPertiwi,"Kaum Bedebah mulai menebar Fitnah‼️ Gitu Picik&amp;Kerdilnya otak anda.❓❓ Kaum Intelektuak model Apa anda ini @ichsanudin_Noor Hilang sdh akal sehatmu🐷🐷🐷  Heboh Video Ichsanuddin Noorsy Sebut Yahudi Dikte Islam dengan Covid-19, Ferdinand Harap Tidak Kena https://t.co/clyASeqpUt",39,0
 2021-07-03 23:56:24,lendrifa,"Rumah Sakit Umum Pemerintah (RSUP) Dr Sardjito DI Yogyakarta dikabarkan kehabisan oksigen medis. Akibatnya, enam pasien Covid-19 meninggal dunia. https://t.co/nHYwtJ3sAK",42,0
 2021-07-03 23:56:24,danialsyafix,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15708,0
 2021-07-03 23:56:23,joehar_s,"Peneliti asal Perancis, China dan Itali yang mengabarkan bahwa kandungan nikotin dalam rokok mempunyai efek baik dalam membantu pencegahan covid- 19. 🤔  https://t.co/C1okAG7Xgr",16,0
 2021-07-03 23:56:23,yekasptr,"Penumpang kereta api jarak jauh diwajibkan menunjukkan kartu vaksin Covid-19, minimal dosis pertama, selama PPKM Darurat. https://t.co/8x0O1ZKSBm",2,0
 2021-07-03 23:56:21,AnggaSurya_,"Vaksin yg ada skrg emg bukan bikin kita kebal Covid-19. Jadi, - Masih bisa terinfeksi meski udah vaksin 2x, cuman gejalanya jadi terminimalisir. - Abis disuntik vaksin 1&amp;2, butuh waktu berminggu2 utk pembentukan imun. Jd abis suntik ya gak boleh abai prokes. - Yg penting ikhtiar. https://t.co/vB9C76H5Yh",65,0
 2021-07-03 23:56:21,whizzle_bloower,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5126,0
 2021-07-03 23:56:20,myseno,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5126,0
 2021-07-03 23:56:20,polsek_telaga,"Bakti 𝗣𝗼𝗹𝗿𝗶 Menjaga Keselamatan Masyarakat. 𝘒𝘦𝘴𝘦𝘭𝘢𝘮𝘢𝘵𝘢𝘯 𝘔𝘢𝘴𝘺𝘢𝘳𝘢𝘬𝘢𝘵 𝘐𝘵𝘶 𝘗𝘳𝘪𝘰𝘳𝘪𝘵𝘢𝘴.mari bersama berkontribusi mencegah Penularan Covid-19 dengan tetap mematuhi Protokol Kesehatan,serta ikut vaksinasi Covid-19  #SemangatPresisiPolresGorontalo https://t.co/UgtNQ5M5qM",0,1
 2021-07-03 23:56:18,NabilGlimpse,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15708,0
 2021-07-03 23:56:16,GoodPrawira,"Daripada panic buying sama susu kaleng yg ndak jelas khasiatnya dalam mencegah infeksi COVID-19, mending buruan vaksin yg udah jelas khasiatnya dalam mencegah infeksi COVID-19 #yukvaksin",0,2
 2021-07-03 23:56:15,ctgrll,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1464,0
 2021-07-03 23:56:15,_muggi,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5126,0
 2021-07-03 23:56:11,xmxlrfn,"Rumah Sakit Umum Pemerintah (RSUP) Dr Sardjito DI Yogyakarta dikabarkan kehabisan oksigen medis. Akibatnya, enam pasien Covid-19 meninggal dunia. https://t.co/nHYwtJ3sAK",42,0
 2021-07-03 23:56:10,inasinam,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1464,0
 2021-07-03 23:56:09,polsek_telaga,"Bakti 𝗣𝗼𝗹𝗿𝗶 Menjaga Keselamatan Masyarakat. 𝘒𝘦𝘴𝘦𝘭𝘢𝘮𝘢𝘵𝘢𝘯 𝘔𝘢𝘴𝘺𝘢𝘳𝘢𝘬𝘢𝘵 𝘐𝘵𝘶 𝘗𝘳𝘪𝘰𝘳𝘪𝘵𝘢𝘴.mari bersama berkontribusi mencegah Penularan Covid-19 dengan tetap mematuhi Protokol Kesehatan,serta ikut vaksinasi Covid-19  #SemangatPresisiPolresGorontalo https://t.co/C9Ekpb601o",0,1
 2021-07-03 23:56:05,aienbelle,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15708,0
 2021-07-03 23:56:04,hansssolo,"Saya baru pulih dari Covid 19 1. Panas badan 2. Dingin ga bisa kena air 3. Hilang penciuman 4. Hilang rasa lidah 5. Pilek batuk.. 6. Otot kaku ngrentek 7. Lemes banget muales pol 8. Kepala nyutnyutan",202,0
 2021-07-03 23:56:04,absida69,"Varian Delta yang cepat merebak telah mengakibatkan lonjakan kes baharu COVID-19 di serata dunia.  Varian itu yang dianggap 'ancaman terbesar' dilapor telah menular di hampir 100 negara sekali gus menjadi varian #COVID19 dominan ketika ini terutama di https://t.co/9T3HHscAFU",615,0
 2021-07-03 23:56:03,acikuachie,"@ade_govinda Weekend masih sama dg misi menyelamatkan dunia, yaitu rebahan biar menekan angka covid-19 yg makin lama makin serem 😩😩",0,0
 2021-07-03 23:56:02,Santo_Amora,"Bos tabung oksigen aja meninggal, apalagi yang bukan. https://t.co/T4L8kdvDMO",222,0
 2021-07-03 23:56:01,trie0604,"Covid-19 &amp; Orang Terkaya Indonesia  Anda semua orang terkaya telah memperoleh keuntungan ratusan sd ribuan milyar rupiah dari negeri ini.  Mohon Anda tunjukkan kepedulian ke negara &amp; rakyat: masing-2 Anda membeli 1 juta vaksin Pfizer/Moderna u/disuntikkan ke rakyat scr gratis. 🙏 https://t.co/mhaD5lpdIO",394,0
 2021-07-03 23:55:59,pajakbonjer1,"Hallo #KawanPajak. Dalam rangka pencegahan penyebaran Covid-19,pelayanan perpajakan tatap muka KPP Pratama Jakarta Kebon Jeruk Satu akan dialihkan menjadi pelayanan online mulai tanggal 5 Juli s.d.  9 Juli 2021 https://t.co/za1vEhXXtC",0,0
 2021-07-03 23:55:59,atmajasp,"Gue curiga konspirasi terkait Covid-19 seperti ""dicovidkan"", ""ambulance untuk menakut-nakuti"" dan ""Covid gak bahaya"" itu cuma defense mechanism dari orang-orang yang ketakutan.",864,0
 2021-07-03 23:55:57,polsek_telaga,"Bakti 𝗣𝗼𝗹𝗿𝗶 Menjaga Keselamatan Masyarakat. 𝘒𝘦𝘴𝘦𝘭𝘢𝘮𝘢𝘵𝘢𝘯 𝘔𝘢𝘴𝘺𝘢𝘳𝘢𝘬𝘢𝘵 𝘐𝘵𝘶 𝘗𝘳𝘪𝘰𝘳𝘪𝘵𝘢𝘴.mari bersama berkontribusi mencegah Penularan Covid-19 dengan tetap mematuhi Protokol Kesehatan,serta ikut vaksinasi Covid-19  #SemangatPresisiPolresGorontalo https://t.co/MBEHuPenmV",0,1
 2021-07-03 23:55:56,husodo165,"BAGAMANA COVID-19 MENURUTMU ?  1. Tidak Nyata Penyakitnya. Bohongan Saja dan Jadi Bisnis Vaksin 2. Nyata Penyakitnya. Sengaja Dibuat dan Jadi Bisnis Vaksin 3. Silahkan Isi Jika Ada Pendapat Lain  Setelah Koment #RT ya",55,0
 2021-07-03 23:55:54,sikochengoren,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1464,0
 2021-07-03 23:55:53,asafar_h,@BEMUI_Official Waspadai Penyebaran Wabah Covid 19.. yg semakin luar biasa Ganas dan mematikan,0,0
 2021-07-03 23:55:52,JAckBianto,"Oksigen di RSUP Sardjito Yogya Menipis, 35 Pasien Covid-19 Dikabarkan Meninggal https://t.co/HemVLkEaJB #TempoNasional",95,0
 2021-07-03 23:55:50,Am_Mirul_Syafiq,"USA hari ini telah membenarkan banyak sektor ekonomi dan sosial beroperasi secara normal. 1 tahun dulu mereka antara negara paling teruk dilanda Covid-19. Perubahan yang sangat drastik.   Tindakan rakyat USA menggugurkan  Donald Trump adalah tepat.",115,0
 2021-07-03 23:55:50,RachlanNashidik,"Hari ke 11 Saya sekeluarga terpapar covid 19. Harus waspada dengan virus wuhan ini, apalagi mutasi delta india. Penularan sangat cepat dan jika tidak tertangani dengan baik mengancam jiwa kita. RS penuh, harga obat melambung tinggi, tabung oksigen langka, dan rakyat menjerit.",22,0
 2021-07-03 23:55:47,polsek_telaga,"Bakti 𝗣𝗼𝗹𝗿𝗶 Menjaga Keselamatan Masyarakat. 𝘒𝘦𝘴𝘦𝘭𝘢𝘮𝘢𝘵𝘢𝘯 𝘔𝘢𝘴𝘺𝘢𝘳𝘢𝘬𝘢𝘵 𝘐𝘵𝘶 𝘗𝘳𝘪𝘰𝘳𝘪𝘵𝘢𝘴.mari bersama berkontribusi mencegah Penularan Covid-19 dengan tetap mematuhi Protokol Kesehatan,serta ikut vaksinasi Covid-19  #SemangatPresisiPolresGorontalo https://t.co/Xf5rYHf9R4",0,1
 2021-07-03 23:55:46,Penyajikopi,"Tampaknya para #HamaDemokrasi terganggu dg dorongan #BongkarKorupsiBansos Covid-19 &amp; advokasi membela hak #75PegawaiKPK korban TWK.  Narasi mereka skrg: jangan ganggu pemerintah yg sdg tanggulangi pandemi.  Pdhal salah1 faktor pengganggu adalah Korupsi dlm Penanganan Covid-19.",845,0
 2021-07-03 23:55:44,SiBoy15348094,"Ruang IGD semua Rumah Sakit² di Jakarta penuh semua dgn pasien² Covid-19. Gimana kalo Ruang sidang DPR dijadiin Ruang Isolasi darurat aja❗ daripada mubazir yaa kan ⁉️ https://t.co/0fr6YibxPY",132,0
 2021-07-03 23:55:43,khikman17,"Today dapet kabar , bos samator Pak arief harsono, meninggal dunia setelah terpapar covid 19  Sungguh berita yang jujur menyedihkan buat 1 negara  Apalagi tindakan beliau dalam supply oksigen selama ini  Semoga amal Ibadah beliau diterima  oleh Tuhan yang Maha Esa https://t.co/o4FXRsH5ej",986,0
 2021-07-03 23:55:40,dumplingdena,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15709,0
 2021-07-03 23:55:37,polsek_telaga,"Bakti 𝗣𝗼𝗹𝗿𝗶 Menjaga Keselamatan Masyarakat. 𝘒𝘦𝘴𝘦𝘭𝘢𝘮𝘢𝘵𝘢𝘯 𝘔𝘢𝘴𝘺𝘢𝘳𝘢𝘬𝘢𝘵 𝘐𝘵𝘶 𝘗𝘳𝘪𝘰𝘳𝘪𝘵𝘢𝘴.mari bersama berkontribusi mencegah Penularan Covid-19 dengan tetap mematuhi Protokol Kesehatan,serta ikut vaksinasi Covid-19  #SemangatPresisiPolresGorontalo https://t.co/TzKIc7KtZ5",0,1
 2021-07-03 23:55:35,firdauserwan,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1464,0
 2021-07-03 23:55:33,Rosmanizatul,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15709,0
 2021-07-03 23:55:26,akiltasrif,"WHO murka karena ajang pertandingan sepak bola Euro 2020 menyebabkan munculnya klaster COVID-19. Hal itu berimbas pada meningkatnya  kasus Corona varian Delta di Eropa.  https://t.co/a662McwGbM",744,0
 2021-07-03 23:55:22,hasanbunir,"Tampaknya para #HamaDemokrasi terganggu dg dorongan #BongkarKorupsiBansos Covid-19 &amp; advokasi membela hak #75PegawaiKPK korban TWK.  Narasi mereka skrg: jangan ganggu pemerintah yg sdg tanggulangi pandemi.  Pdhal salah1 faktor pengganggu adalah Korupsi dlm Penanganan Covid-19.",845,0
 2021-07-03 23:55:19,superman_super_,"Oksigen di RSUP Sardjito Yogya Menipis, 35 Pasien Covid-19 Dikabarkan Meninggal https://t.co/HemVLkEaJB #TempoNasional",95,0
 2021-07-03 23:55:14,akuuini__,"😭😭😭😭 jadi keingetan tahun lalu pas abi lagi lawan covid-19 beserta penyakit bawaannya, alhamdulillah gasampe dikasih perawatan intensive, tiap hari-- https://t.co/WTe2ZfryBG",0,0
 2021-07-03 23:55:03,MieJamaludin,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15709,0
